"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"나서서","1","","","",""
"간섭하기","1","","","",""
"싫다","1","","","",""
"자유","1","","","",""
"의지에","1","","","",""
"노력에","1","","","",""
"보상받으며","1","","","",""
"거기에","1","","","",""
"공감수","1","","","",""
"“나이가","1","","","",""
"늘다”…올해는","1","","","",""
"복지","1","","","",""
"추진…민간단체","1","","","",""
"추진단","1","","","",""
"출범","1","","","",""
"정부는","1","","","",""
"‘청소년","1","","","",""
"사업에","1","","","",""
"고령층을","1","","","",""
"‘책의","1","","","",""
"초고령사회","1","","","",""
"진입을","1","","","",""
"앞두고","1","","","",""
"고령인구","1","","","",""
"증가에","1","","","",""
"독서환경","1","","","",""
"조성과","1","","","",""
"독서활동을","1","","","",""
"지원하기","1","","","",""
"민간단체와","1","","","",""
"협력해","1","","","",""
"추진한다고","1","","","",""
"27일","1","","","",""
"밝혔다","1","","","",""
"이날","1","","","",""
"서울시","1","","","",""
"출판문화회관에서","1","","","",""
"시작을","1","","","",""
"알리는","1","","","",""
"출범식을","1","","","",""
"온라인으로","1","","","",""
"개최했다","1","","","",""
"높이기","1","","","",""
"마련했다","1","","","",""
"‘2019","1","","","",""
"연령대","1","","","",""
"수준이며","1","","","",""
"2017년도","1","","","",""
"비해서도","1","","","",""
"‘부족하다","1","","","",""
"대상의","1","","","",""
"진흥이","1","","","",""
"코로나19의","1","","","",""
"장기화로","1","","","",""
"심리적인","1","","","",""
"소외감과","1","","","",""
"우울감이","1","","","",""
"치유와","1","","","",""
"돌봄이","1","","","",""
"고령자의","1","","","",""
"높여","1","","","",""
"독서복지를","1","","","",""
"강화하고","1","","","",""
"세대","1","","","",""
"소통을","1","","","",""
"맞췄다","1","","","",""
"출범식에서는","1","","","",""
"상징","1","","","",""
"엠블럼","1","","","",""
"표어","1","","","",""
"슬로건","1","","","",""
"포스터를","1","","","",""
"공개했다","1","","","",""
"상징은","1","","","",""
"나타내는","1","","","",""
"기호","1","","","",""
"더하기","1","","","",""
"안경","1","","","",""
"디자인을","1","","","",""
"특징을","1","","","",""
"나타냈고","1","","","",""
"표어인","1","","","",""
"‘나이가","1","","","",""
"늘다","1","","","",""
"들면서","1","","","",""
"상징적으로","1","","","",""
"표현했다","1","","","",""
"포스터는","1","","","",""
"기관에","1","","","",""
"배포하며","1","","","",""
"상징·표어·포스터","1","","","",""
"디자인은","1","","","",""
"기념상품","1","","","",""
"굿즈","1","","","",""
"에도","1","","","",""
"활용할","1","","","",""
"맞이해","1","","","",""
"참여","1","","","",""
"공모형","1","","","",""
"사업부터","1","","","",""
"독서복지","1","","","",""
"저변을","1","","","",""
"펼쳐진다","1","","","",""
"‘전화로","1","","","",""
"읽어드립니다","1","","","",""
"신체적","1","","","",""
"환경적","1","","","",""
"놓인","1","","","",""
"전화로","1","","","",""
"읽어주며","1","","","",""
"안정과","1","","","",""
"교류를","1","","","",""
"꾀하는","1","","","",""
"사업이다","1","","","",""
"지자체","1","","","",""
"3곳을","1","","","",""
"선정해","1","","","",""
"활동가들이","1","","","",""
"어르신들에게","1","","","",""
"비대면으로","1","","","",""
"읽어준다","1","","","",""
"글자로","1","","","",""
"건네는","1","","","",""
"고령자가","1","","","",""
"공모전으로","1","","","",""
"익숙한","1","","","",""
"참여할","1","","","",""
"이용을","1","","","",""
"마실","1","","","",""
"가세","1","","","",""
"놀며","1","","","",""
"독서·인문·문화","1","","","",""
"프로그램이다","1","","","",""
"10개","1","","","",""
"모집해","1","","","",""
"큰글자책","1","","","",""
"활용","1","","","",""
"조손이","1","","","",""
"맞춤","1","","","",""
"지원한다","1","","","",""
"우수","1","","","",""
"발굴하고","1","","","",""
"시상해","1","","","",""
"어르신","1","","","",""
"관심도","1","","","",""
"되어보는","1","","","",""
"‘작가와","1","","","",""
"행북","1","","","",""
"BOOK","1","","","",""
"운영한다","1","","","",""
"작가들이","1","","","",""
"생애사","1","","","",""
"3개","1","","","",""
"운영하면서","1","","","",""
"어르신의","1","","","",""
"엮어낸다","1","","","",""
"‘나이듦에","1","","","",""
"성찰","1","","","",""
"‘손주와","1","","","",""
"‘젊게","1","","","",""
"비법","1","","","",""
"가질만한","1","","","",""
"영상으로도","1","","","",""
"제작한다","1","","","",""
"사업들이","1","","","",""
"연중","1","","","",""
"추진과","1","","","",""
"세부적인","1","","","",""
"사항과","1","","","",""
"공모사업","1","","","",""
"순차적으로","1","","","",""
"담당자는","1","","","",""
"“‘60","1","","","",""
"널리","1","","","",""
"마련할","1","","","",""
"있기를","1","","","",""
"바란다”고","1","","","",""
"“어르신들이","1","","","",""
"독서활동으로","1","","","",""
"높일","1","","","",""
"단발성","1","","","",""
"행사가","1","","","",""
"지속사업으로","1","","","",""
"추진하는","1","","","",""
"노력하겠다”고","1","","","",""
"문의","1","","","",""
"출판인쇄독서진흥과","1","","","",""
"044","1","","","",""
"펼치기","1","","","",""
"문화책","1","","","",""
"공부법”","1","","","",""
"00수정","1","","","",""
"인공지능과","1","","","",""
"빅데이터","1","","","",""
"가질까","1","","","",""
"”자신이","1","","","",""
"이해해야”","1","","","",""
"‘공부의","1","","","",""
"공동체를","1","","","",""
"인터뷰한","1","","","",""
"“시민들이","1","","","",""
"자발적으로","1","","","",""
"모여서","1","","","",""
"공동체는","1","","","",""
"건강성을","1","","","",""
"떠받치는","1","","","",""
"굳건한","1","","","",""
"토대”라고","1","","","",""
"독서계의","1","","","",""
"유행은","1","","","",""
"‘함께","1","","","",""
"취향을","1","","","",""
"모임들은","1","","","",""
"서로를","1","","","",""
"독려하며","1","","","",""
"토론과","1","","","",""
"논쟁으로","1","","","",""
"사유를","1","","","",""
"확장할","1","","","",""
"입을","1","","","",""
"모은다","1","","","",""
"집단적","1","","","",""
"진단도","1","","","",""
"책읽는사회문화재단과","1","","","",""
"공동기획으로","1","","","",""
"동아리와","1","","","",""
"저자들을","1","","","",""
"연결해","1","","","",""
"마련하고","1","","","",""
"나눈","1","","","",""
"지면에","1","","","",""
"싣는다","1","","","",""
"“공자가","1","","","",""
"위정편에서","1","","","",""
"모른다고","1","","","",""
"앎이다","1","","","",""
"메타인지의","1","","","",""
"명확한","1","","","",""
"정의죠","1","","","",""
"‘생각에","1","","","",""
"‘메타인지","1","","","",""
"발달한","1","","","",""
"탁월합니다","1","","","",""
"메타인지를","1","","","",""
"활성화하고","1","","","",""
"인지적","1","","","",""
"게으름에","1","","","",""
"빠지지","1","","","",""
"국제성인역량조사","1","","","",""
"PIAAC","1","","","",""
"한국인들은","1","","","",""
"복잡한","1","","","",""
"독서율과도","1","","","",""
"나이와","1","","","",""
"문해력에","1","","","",""
"나누던","1","","","",""
"최정은","1","","","",""
"공공선연구소·직업학","1","","","",""
"박사","1","","","",""
"성경을","1","","","",""
"아흔","1","","","",""
"어머니가","1","","","",""
"작가라는","1","","","",""
"‘21세기적","1","","","",""
"융합형","1","","","",""
"지은이의","1","","","",""
"어떠냐는","1","","","",""
"질문도","1","","","",""
"기자는","1","","","",""
"달리기를","1","","","",""
"중시한다”며","1","","","",""
"“심리학자","1","","","",""
"미하이","1","","","",""
"칙센트미하이의","1","","","",""
"flow","1","","","",""
"이론에서","1","","","",""
"보듯","1","","","",""
"달리면서","1","","","",""
"몰입하고","1","","","",""
"전환도","1","","","",""
"이뤄낸다”고","1","","","",""
"저술","1","","","",""
"보탬이","1","","","",""
"습관으로는","1","","","",""
"‘다독","1","","","",""
"100여권쯤","1","","","",""
"어원의","1","","","",""
"풍부한","1","","","",""
"파악하기","1","","","",""
"원서를","1","","","",""
"노력한다”고","1","","","",""
"나누고","1","","","",""
"신소영","1","","","",""
"viator","1","","","",""
"frog","1","","","",""
"지은이와","1","","","",""
"“부당하다","1","","","",""
"말하다보면","1","","","",""
"돼요”","1","","","",""
"징검돌","1","","","",""
"삼아","1","","","",""
"서로의","1","","","",""
"‘곁","1","","","",""
"강조하면서","1","","","",""
"쓰여져","1","","","",""
"햇빛","1","","","",""
"반짝반짝","1","","","",""
"빛나는","1","","","",""
"지저귀는","1","","","",""
"흘러가는","1","","","",""
"강물","1","","","",""
"소리도","1","","","",""
"햇빛을","1","","","",""
"마음이나","1","","","",""
"반짝거리는","1","","","",""
"별을","1","","","",""
"떠오르는","1","","","",""
"생각들","1","","","",""
"새소리","1","","","",""
"물소리를","1","","","",""
"전해오는","1","","","",""
"감동이","1","","","",""
"감동과","1","","","",""
"시인은","1","","","",""
"지구상에","1","","","",""
"거리와","1","","","",""
"마을","1","","","",""
"건물도","1","","","",""
"보았다","1","","","",""
"열려","1","","","",""
"눈으로는","1","","","",""
"초원","1","","","",""
"구름","1","","","",""
"바람도","1","","","",""
"죽어가는","1","","","",""
"사막의","1","","","",""
"동물들도","1","","","",""
"노인의","1","","","",""
"표정도","1","","","",""
"표현이다","1","","","",""
"표정에서","1","","","",""
"저마다","1","","","",""
"인생이라는","1","","","",""
"가슴에","1","","","",""
"품고","1","","","",""
"산다는","1","","","",""
"독서광이었다","1","","","",""
"닥치는","1","","","",""
"취미는","1","","","",""
"뭐래도","1","","","",""
"독서였다","1","","","",""
"취미였던","1","","","",""
"되어버렸다","1","","","",""
"가르치기","1","","","",""
"충전하기","1","","","",""
"해결을","1","","","",""
"위로를","1","","","",""
"얻기","1","","","",""
"10대에서부터","1","","","",""
"걸쳐서","1","","","",""
"50대에","1","","","",""
"소감을","1","","","",""
"계획해서","1","","","",""
"마무리","1","","","",""
"하였다","1","","","",""
"기고하기","1","","","",""
"한권씩","1","","","",""
"읽으니까","1","","","",""
"걸렸다","1","","","",""
"당시에도","1","","","",""
"작업이라고","1","","","",""
"생각하였는데","1","","","",""
"돌이켜","1","","","",""
"뜻깊은","1","","","",""
"받게","1","","","",""
"되자","1","","","",""
"통계도","1","","","",""
"집안에만","1","","","",""
"많아지다","1","","","",""
"바빠서","1","","","",""
"싶어도","1","","","",""
"취득에도","1","","","",""
"도전하게","1","","","",""
"아이러니","1","","","",""
"하게도","1","","","",""
"망설인다면","1","","","",""
"20대라면","1","","","",""
"이후라면","1","","","",""
"읽어보라고","1","","","",""
"권유하고","1","","","",""
"점에","1","","","",""
"경북매일","1","","","",""
"상세페이지","1","","","",""
"데이터룸","1","","","",""
"수정2021","1","","","",""
"뭐냐고","1","","","",""
"물어","1","","","",""
"꼽는다","1","","","",""
"첫째는","1","","","",""
"만족을","1","","","",""
"위해서이고","1","","","",""
"번째는","1","","","",""
"모자라는","1","","","",""
"지식욕구를","1","","","",""
"충족시키기","1","","","",""
"위해서이다","1","","","",""
"감성만족이란","1","","","",""
"정서적인","1","","","",""
"충만감","1","","","",""
"겪어","1","","","",""
"환경들의","1","","","",""
"경험도","1","","","",""
"철학이나","1","","","",""
"순간보다","1","","","",""
"읽고난","1","","","",""
"후가","1","","","",""
"가기","1","","","",""
"정리와","1","","","",""
"나름대로의","1","","","",""
"짤막한","1","","","",""
"감상문이","1","","","",""
"머리속에","1","","","",""
"남기기","1","","","",""
"되지만","1","","","",""
"가지라도","1","","","",""
"배우냐고","1","","","",""
"생활에","1","","","",""
"적용시키지","1","","","",""
"죽은","1","","","",""
"인격이나","1","","","",""
"답이다","1","","","",""
"얻었느냐","1","","","",""
"얻었느냐가","1","","","",""
"여가활동으로","1","","","",""
"했느냐","1","","","",""
"취미로","1","","","",""
"했느냐의","1","","","",""
"경계를","1","","","",""
"갈리게","1","","","",""
"자평을","1","","","",""
"다행히도","1","","","",""
"다행스러운","1","","","",""
"짧게는","1","","","",""
"길게는","1","","","",""
"30년","1","","","",""
"정도를","1","","","",""
"끌어온","1","","","",""
"잡기들","1","","","",""
"불러도","1","","","",""
"구독하기소박한","1","","","",""
"카카오스토리","1","","","",""
"베스트셀러보다","1","","","",""
"스테디셀러를","1","","","",""
"4가지","1","","","",""
"기호들의","1","","","",""
"활용예시","1","","","",""
"50권의","1","","","",""
"취미생활","1","","","",""
"소개입니다","1","","","",""
"개인적인⋯","1","","","",""
"스타워즈","1","","","",""
"순서","1","","","",""
"시간대","1","","","",""
"번역판의","1","","","",""
"비교⋯","1","","","",""
"일생동안","1","","","",""
"100대","1","","","",""
"극우들의","1","","","",""
"놀이터가","1","","","",""
"역사학계의","1","","","",""
"충격적⋯","1","","","",""
"제주도","1","","","",""
"소개","1","","","",""
"문학동네","1","","","",""
"도보여행","1","","","",""
"미스테리","1","","","",""
"국내여행","1","","","",""
"세계문학전집","1","","","",""
"민음사","1","","","",""
"UFO","1","","","",""
"사진일기","1","","","",""
"까미노","1","","","",""
"산티아고","1","","","",""
"풍경사진","1","","","",""
"걷기여행","1","","","",""
"꽃사진","1","","","",""
"산티아고가는길","1","","","",""
"제주올레","1","","","",""
"세계여행","1","","","",""
"티스토리툴바","1","","","",""
"서재구독하기","1","","","",""
"moonlgt2","1","","","",""
"api","1","","","",""
"바테스","1","","","",""
"Sep","1","","","",""
"취미일까","1","","","",""
"병이다","1","","","",""
"취미라는","1","","","",""
"욕하는","1","","","",""
"습관이지","1","","","",""
"영양","1","","","",""
"공급인","1","","","",""
"식사나","1","","","",""
"호흡에","1","","","",""
"거다","1","","","",""
"독서라","1","","","",""
"음악감상이라","1","","","",""
"생각해보니","1","","","",""
"음악도","1","","","",""
"호흡","1","","","",""
"거였다","1","","","",""
"영화감상","1","","","",""
"정도면","1","","","",""
"생존에","1","","","",""
"순위로","1","","","",""
"치자면","1","","","",""
"3위쯤","1","","","",""
"영화가","1","","","",""
"자리잡은","1","","","",""
"소심한","1","","","",""
"까닭이다","1","","","",""
"같으면","1","","","",""
"안되는","1","","","",""
"헷갈려","1","","","",""
"진다","1","","","",""
"편도","1","","","",""
"살면","1","","","",""
"떳떳하게","1","","","",""
"영화감상을","1","","","",""
"말해도","1","","","",""
"취미란","1","","","",""
"바뀐","1","","","",""
"덕에","1","","","",""
"습관인","1","","","",""
"찾아보기","1","","","",""
"어려워지고","1","","","",""
"버스나","1","","","",""
"지하철에서","1","","","",""
"유럽에서","1","","","",""
"확률이","1","","","",""
"참","1","","","",""
"여행은","1","","","",""
"취미든","1","","","",""
"아니든","1","","","",""
"그나마도","1","","","",""
"CD가","1","","","",""
"MP3에","1","","","",""
"내주었듯이","1","","","",""
"맥을","1","","","",""
"못추고","1","","","",""
"뉴스위크가","1","","","",""
"잡지를","1","","","",""
"포기한","1","","","",""
"이삼년","1","","","",""
"전의","1","","","",""
"손끝으로","1","","","",""
"휘리릭","1","","","",""
"한번씩","1","","","",""
"뒤적여도","1","","","",""
"펄럭거림과","1","","","",""
"냄새를","1","","","",""
"것까지가","1","","","",""
"책이냐","1","","","",""
"묻는다면","1","","","",""
"궁색해진다","1","","","",""
"세상엔","1","","","",""
"사랑은","1","","","",""
"뭐라","1","","","",""
"이름붙여도","1","","","",""
"사랑이다","1","","","",""
"상황이","1","","","",""
"어떻건","1","","","",""
"뭐라건","1","","","",""
"달라질","1","","","",""
"애연가들이","1","","","",""
"담배가","1","","","",""
"떨어질까봐","1","","","",""
"예비로","1","","","",""
"갑씩","1","","","",""
"다니듯이","1","","","",""
"독서가들은","1","","","",""
"권쯤","1","","","",""
"다닌다","1","","","",""
"덜컹거리는","1","","","",""
"차에서","1","","","",""
"희미한","1","","","",""
"조명에도","1","","","",""
"휴가도","1","","","",""
"명절도","1","","","",""
"붐비라고","1","","","",""
"날에도","1","","","",""
"붐비는","1","","","",""
"구석을","1","","","",""
"병적일","1","","","",""
"증오스럽기도","1","","","",""
"빠져들수록","1","","","",""
"버겁다","1","","","",""
"생활을","1","","","",""
"좀먹고","1","","","",""
"책과의","1","","","",""
"빠져들다","1","","","",""
"인간과의","1","","","",""
"적응할","1","","","",""
"애완동물이나","1","","","",""
"아기를","1","","","",""
"사람들에","1","","","",""
"편견이나","1","","","",""
"선입견이","1","","","",""
"사랑하지","1","","","",""
"사람들이란","1","","","",""
"아기나","1","","","",""
"동물은","1","","","",""
"상호작용하지","1","","","",""
"골치","1","","","",""
"아플","1","","","",""
"부담없는","1","","","",""
"상호작용만","1","","","",""
"방식대로","1","","","",""
"유도할","1","","","",""
"상호작용이다","1","","","",""
"마찬가지다","1","","","",""
"상호작용은","1","","","",""
"입힐","1","","","",""
"주도권을","1","","","",""
"잃을","1","","","",""
"무시하거나","1","","","",""
"욕할","1","","","",""
"당당할","1","","","",""
"뽐낼","1","","","",""
"배우기도","1","","","",""
"어려워지기도","1","","","",""
"명절이","1","","","",""
"연휴였으면","1","","","",""
"휴가란","1","","","",""
"며칠","1","","","",""
"실컷","1","","","",""
"거였으면","1","","","",""
"상황들이","1","","","",""
"스트레스로","1","","","",""
"생활인가","1","","","",""
"습관인가","1","","","",""
"병인가","1","","","",""
"속에는","1","","","",""
"김훈","1","","","",""
"선생께서","1","","","",""
"말씀하셨다는데","1","","","",""
"마음껏","1","","","",""
"있었으면","1","","","",""
"좋겠다","1","","","",""
"사람이다","1","","","",""
"일간","1","","","",""
"전회장","1","","","",""
"주제","1","","","",""
"좋아하시나요","1","","","",""
"sns로","1","","","",""
"눈에서","1","","","",""
"초중고부터","1","","","",""
"학업에","1","","","",""
"스트레스는","1","","","",""
"지루하고","1","","","",""
"취미생활을","1","","","",""
"들어가고","1","","","",""
"독서만큼","1","","","",""
"취미도","1","","","",""
"샵","1","","","",""
"중이라고","1","","","",""
"커피와","1","","","",""
"새것으로","1","","","",""
"함께요","1","","","",""
"우리들의","1","","","",""
"현실입니다","1","","","",""
"채널에","1","","","",""
"들어오신","1","","","",""
"진정성","1","","","",""
"계발을","1","","","",""
"실천하고자","1","","","",""
"분들이라","1","","","",""
"말씀하시는","1","","","",""
"활동적인걸","1","","","",""
"좋해서","1","","","",""
"잠이","1","","","",""
"와요","1","","","",""
"것들에","1","","","",""
"드리기","1","","","",""
"앞서서","1","","","",""
"하는지에","1","","","",""
"국어책","1","","","",""
"현실적인","1","","","",""
"해드리고자","1","","","",""
"사람이었어요","1","","","",""
"읽어봤자","1","","","",""
"소설책에","1","","","",""
"미쳐서","1","","","",""
"중학시절을","1","","","",""
"날려버린","1","","","",""
"말고는요","1","","","",""
"입에","1","","","",""
"다녔던","1","","","",""
"있었죠","1","","","",""
"기말고사만","1","","","",""
"시험만","1","","","",""
"끝나면","1","","","",""
"사진만","1","","","",""
"찍어서","1","","","",""
"다짐글만","1","","","",""
"쓰던","1","","","",""
"사람이었습니다","1","","","",""
"생각해보세요","1","","","",""
"노벨상을","1","","","",""
"학자","1","","","",""
"투자자","1","","","",""
"유명인사들과","1","","","",""
"출판한","1","","","",""
"지성은","1","","","",""
"지성을","1","","","",""
"받아들일","1","","","",""
"습관입니다","1","","","",""
"핑곗거리를","1","","","",""
"처내야겠죠","1","","","",""
"지루해요","1","","","",""
"지루하죠","1","","","",""
"여러분들","1","","","",""
"추천해드립니다","1","","","",""
"게임을","1","","","",""
"좋아시는분","1","","","",""
"페어","1","","","",""
"커가","1","","","",""
"자선을","1","","","",""
"출판하면","1","","","",""
"눈길이","1","","","",""
"가죠","1","","","",""
"궁금하죠","1","","","",""
"그거","1","","","",""
"티어가","1","","","",""
"급상승","1","","","",""
"할꺼같고","1","","","",""
"그러시죠","1","","","",""
"시작하게","1","","","",""
"궁금증입니다","1","","","",""
"길들이는","1","","","",""
"우리에겐","1","","","",""
"하루에","1","","","",""
"24시간이","1","","","",""
"10시간","1","","","",""
"수면을","1","","","",""
"10시간을","1","","","",""
"4시간이","1","","","",""
"남아요","1","","","",""
"삶에서","1","","","",""
"탈출하게","1","","","",""
"탈출구로","1","","","",""
"만들어야","1","","","",""
"직장인들은","1","","","",""
"월급쟁이","1","","","",""
"지긋지긋하시죠","1","","","",""
"부동산","1","","","",""
"외","1","","","",""
"제2","1","","","",""
"월급2","1","","","",""
"싶으시죠","1","","","",""
"강의는","1","","","",""
"비싸요","1","","","",""
"비싸야","1","","","",""
"2만원이죠","1","","","",""
"원하시는","1","","","",""
"철저하게","1","","","",""
"학습하셔야","1","","","",""
"마지","1","","","",""
"점심","1","","","",""
"먹지와","1","","","",""
"질문이죠","1","","","",""
"점심식사","1","","","",""
"고민만","1","","","",""
"하시고","1","","","",""
"식사","1","","","",""
"하시나요","1","","","",""
"한식","1","","","",""
"중식","1","","","",""
"양식","1","","","",""
"골라서","1","","","",""
"시시죠","1","","","",""
"마찬가지라고","1","","","",""
"생각해요","1","","","",""
"종류부터","1","","","",""
"저자까지","1","","","",""
"섬세하기","1","","","",""
"끝이","1","","","",""
"고민하시지","1","","","",""
"거부터","1","","","",""
"읽어보세요","1","","","",""
"여기까지","1","","","",""
"견해와","1","","","",""
"담아봤는데요","1","","","",""
"목표보다는","1","","","",""
"도전에","1","","","",""
"행보인","1","","","",""
"거","1","","","",""
"19년도에","1","","","",""
"15권에","1","","","",""
"도전해보자","1","","","",""
"마인드로","1","","","",""
"어떠신가요","1","","","",""
"구독하기일간","1","","","",""
"제이타운","1","","","",""
"부동산을대하는자세","1","","","",""
"부자의말","1","","","",""
"투자마인드","1","","","",""
"부자투자","1","","","",""
"투자이야기","1","","","",""
"2020년지방부동산","1","","","",""
"부업방법","1","","","",""
"부자생각","1","","","",""
"생활속매화","1","","","",""
"부동산코로나","1","","","",""
"부자마인드","1","","","",""
"서울집값","1","","","",""
"부업생각","1","","","",""
"부동산생각","1","","","",""
"부자투자생각","1","","","",""
"부자자기관리","1","","","",""
"부업방향성","1","","","",""
"투자성공","1","","","",""
"부동산객관적평가","1","","","",""
"매화칼럼","1","","","",""
"부동산견해","1","","","",""
"매화이야기","1","","","",""
"재태크","1","","","",""
"2020년부동산","1","","","",""
"뽀미형아","1","","","",""
"신고하기","1","","","",""
"물을","1","","","",""
"서슴치","1","","","",""
"대답하는","1","","","",""
"의미한다","1","","","",""
"바둑","1","","","",""
"등산","1","","","",""
"골프처럼","1","","","",""
"취미라면","1","","","",""
"밥","1","","","",""
"어이없는","1","","","",""
"일인가","1","","","",""
"먹지","1","","","",""
"나가지","1","","","",""
"생활이다","1","","","",""
"장이라도","1","","","",""
"정해","1","","","",""
"규칙적으로","1","","","",""
"봄","1","","","",""
"여름","1","","","",""
"겨울","1","","","",""
"사계절의","1","","","",""
"구별이","1","","","",""
"계쩔이","1","","","",""
"유독","1","","","",""
"계절이라고","1","","","",""
"청소","1","","","",""
"강조","1","","","",""
"전염병","1","","","",""
"박멸","1","","","",""
"간첩","1","","","",""
"자수","1","","","",""
"같을","1","","","",""
"선진국에서는","1","","","",""
"내내","1","","","",""
"가까이한다","1","","","",""
"개개인의","1","","","",""
"생활은","1","","","",""
"장래가","1","","","",""
"되겠는가","1","","","",""
"title","1","","","",""
"source","1","","","",""
"blog","1","","","",""
"naver","1","","","",""
"blogName","1","","","",""
"형아는","1","","","",""
"blogId","1","","","",""
"domainIdOrBlogId","1","","","",""
"logNo","1","","","",""
"소비인가요","1","","","",""
"투자인가요","1","","","",""
"쉬고","1","","","",""
"가지로","1","","","",""
"취미로서","1","","","",""
"보내기","1","","","",""
"독서이고","1","","","",""
"얻으려는","1","","","",""
"전자를","1","","","",""
"‘소비의","1","","","",""
"후자를","1","","","",""
"‘투자의","1","","","",""
"표현한다","1","","","",""
"내면과","1","","","",""
"환기시킨다는","1","","","",""
"긍정적이다","1","","","",""
"선택했다면","1","","","",""
"하기를","1","","","",""
"우리에게","1","","","",""
"무엇으로","1","","","",""
"채우느냐에","1","","","",""
"상이해진다","1","","","",""
"소비로","1","","","",""
"잔고","1","","","",""
"투자로","1","","","",""
"시간들은","1","","","",""
"따박따박","1","","","",""
"임대료가","1","","","",""
"건물주의","1","","","",""
"같아진다","1","","","",""
"Pixabay로부터","1","","","",""
"입수된","1","","","",""
"Pexels님의","1","","","",""
"‘내","1","","","",""
"유기적으로","1","","","",""
"얽혀","1","","","",""
"되려면","1","","","",""
"다루지만","1","","","",""
"어디에","1","","","",""
"현상에","1","","","",""
"맞추냐에","1","","","",""
"얻어가는","1","","","",""
"내용들이","1","","","",""
"재료를","1","","","",""
"사색의","1","","","",""
"위안을","1","","","",""
"끝내지","1","","","",""
"300x250","1","","","",""
"선택하되","1","","","",""
"만들려면","1","","","",""
"‘엣지","1","","","",""
"요령이","1","","","",""
"하느냐에","1","","","",""
"관해","1","","","",""
"이야기해보자","1","","","",""
"루즈한","1","","","",""
"자꾸","1","","","",""
"반복하는","1","","","",""
"부분도","1","","","",""
"읽혀서","1","","","",""
"쏙쏙","1","","","",""
"않던","1","","","",""
"가져가려","1","","","",""
"버거워지고","1","","","",""
"답답하다","1","","","",""
"깊어진다","1","","","",""
"지나고","1","","","",""
"마치며","1","","","",""
"독자입니다","1","","","",""
"지식도","1","","","",""
"깊어지지만","1","","","",""
"생활도","1","","","",""
"달라집니다","1","","","",""
"다이어트","1","","","",""
"지방연소는","1","","","",""
"어떨","1","","","",""
"일어날까","1","","","",""
"티스토리","1","","","",""
"직","1","","","",""
"職","1","","","",""
"프레시안","1","","","",""
"좌담","1","","","",""
"달에는","1","","","",""
"이대희","1","","","",""
"아래에","1","","","",""
"옮겨","1","","","",""
"둡니다","1","","","",""
"학부모님들이","1","","","",""
"성적을","1","","","",""
"고민하시면서","1","","","",""
"습관도","1","","","",""
"걱정하실","1","","","",""
"적에는","1","","","",""
"끼고","1","","","",""
"들자","1","","","",""
"멀리하고","1","","","",""
"게임에만","1","","","",""
"몰두하는","1","","","",""
"화가","1","","","",""
"치밀어","1","","","",""
"적잖으실","1","","","",""
"비법을","1","","","",""
"여태","1","","","",""
"입증한","1","","","",""
"힌트를","1","","","",""
"드리자면","1","","","",""
"요인은","1","","","",""
"부모님이라는","1","","","",""
"점입니다","1","","","",""
"친한가를","1","","","",""
"알아볼","1","","","",""
"홀수","1","","","",""
"년마다","1","","","",""
"시행","1","","","",""
"뜯어보고자","1","","","",""
"마침","1","","","",""
"결과는","1","","","",""
"예상한","1","","","",""
"대로입니다","1","","","",""
"뚜렷하다는","1","","","",""
"지적도","1","","","",""
"제기되었습니다","1","","","",""
"길러지지","1","","","",""
"결과일","1","","","",""
"찬찬히","1","","","",""
"살펴보면서","1","","","",""
"형성하는","1","","","",""
"중요한가에","1","","","",""
"이야기까지","1","","","",""
"그렇듯","1","","","",""
"대표와","1","","","",""
"함께한","1","","","",""
"대담은","1","","","",""
"설을","1","","","",""
"앞둔","1","","","",""
"오후","1","","","",""
"마포구","1","","","",""
"서교동","1","","","",""
"한국출판마케팅연구소에서","1","","","",""
"진행됐습니다","1","","","",""
"발표됐습니다","1","","","",""
"초·중·고등학생의","1","","","",""
"감소했네요","1","","","",""
"독서율이란","1","","","",""
"뜻합니다","1","","","",""
"간단히","1","","","",""
"4명이라는","1","","","",""
"뜻이군요","1","","","",""
"합한","1","","","",""
"수치부터","1","","","",""
"얘기해","1","","","",""
"예상은","1","","","",""
"충격적이네요","1","","","",""
"뜻이니까요","1","","","",""
"자료와","1","","","",""
"미국과","1","","","",""
"공개했습니다","1","","","",""
"우리와","1","","","",""
"퓨리서치센터의","1","","","",""
"미국인의","1","","","",""
"독서여론조사","1","","","",""
"우리나라는","1","","","",""
"묻지만","1","","","",""
"일본은","1","","","",""
"지난달에","1","","","",""
"묻습니다","1","","","",""
"실질","1","","","",""
"낮을","1","","","",""
"뜻이죠","1","","","",""
"통계의","1","","","",""
"특성상","1","","","",""
"자체보다","1","","","",""
"10년간","1","","","",""
"2007년에","1","","","",""
"였으니","1","","","",""
"만에","1","","","",""
"p나","1","","","",""
"셈입니다","1","","","",""
"출판계가","1","","","",""
"받아들여야","1","","","",""
"그것과","1","","","",""
"높은데요","1","","","",""
"의문입니다","1","","","",""
"프로그램이나","1","","","",""
"목적으로","1","","","",""
"이행하는","1","","","",""
"독서라면","1","","","",""
"독서율에서","1","","","",""
"퍼센티지는","1","","","",""
"향후","1","","","",""
"형성하기","1","","","",""
"자율성과","1","","","",""
"만족도","1","","","",""
