"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"敢让孩子做自己","1","","","",""
"抢购","1","","","",""
"贫穷","1","","","",""
"高分低能","1","","","",""
"跨界","1","","","",""
"大作战","1","","","",""
"藤校","1","","","",""
"放榜","1","","","",""
"招生官","1","","","",""
"青睐","1","","","",""
"特质","1","","","",""
"影片","1","","","",""
"社会关爱","1","","","",""
"原生","1","","","",""
"亏欠","1","","","",""
"佛","1","","","",""
"无奇","1","","","",""
"相伴","1","","","",""
"热捧","1","","","",""
"昨天","1","","","",""
"逐一","1","","","",""
"亲爱","1","","","",""
"裙子","1","","","",""
"弄","1","","","",""
"表达力","1","","","",""
"宝典","1","","","",""
"感受力","1","","","",""
"趣","1","","","",""
"课题","1","","","",""
"开本","1","","","",""
"雷人","1","","","",""
"往返","1","","","",""
"年间","1","","","",""
"梅契尼科夫","1","","","",""
"回忆明治维新","1","","","",""
"苦力","1","","","",""
"女佣","1","","","",""
"马夫","1","","","",""
"底层","1","","","",""
"小册子","1","","","",""
"识字率","1","","","",""
"切身","1","","","",""
"吝称之为","1","","","",""
"异常","1","","","",""
"张英锋","1","","","",""
"落后","1","","","",""
"筹码","1","","","",""
"明治维","1","","","",""
"中将","1","","","",""
"殆尽","1","","","",""
"新进","1","","","",""
"丧","1","","","",""
"失","1","","","",""
"持久","1","","","",""
"从小到大","1","","","",""
"言传身教","1","","","",""
"可读性","1","","","",""
"巴甫洛夫","1","","","",""
"狗","1","","","",""
"条件反射","1","","","",""
"肉体","1","","","",""
"徜徉","1","","","",""
"王国","1","","","",""
"自主权","1","","","",""
"众人","1","","","",""
"表演","1","","","",""
"虚伪","1","","","",""
"天朝","1","","","",""
"呆子","1","","","",""
"庆幸","1","","","",""
"渴求","1","","","",""
"坏事","1","","","",""
"对手","1","","","",""
"用什","1","","","",""
"清流","1","","","",""
"挨枪","1","","","",""
"外国人","1","","","",""
"非国人","1","","","",""
"咱们","1","","","",""
"鬼吹灯","1","","","",""
"盗墓","1","","","",""
"珠格格","1","","","",""
"拿什","1","","","",""
"天涯","1","","","",""
"奋力","1","","","",""
"纸媒","1","","","",""
"网媒","1","","","",""
"捧本","1","","","",""
"书商","1","","","",""
"民间","1","","","",""
"成风","1","","","",""
"审查","1","","","",""
"折腾","1","","","",""
"干脆","1","","","",""
"就是非","1","","","",""
"通俗易懂","1","","","",""
"比如什","1","","","",""
"微","1","","","",""
"中产","1","","","",""
"居多","1","","","",""
"读者群","1","","","",""
"跨社","1","","","",""
"学术性","1","","","",""
"美术","1","","","",""
"计","1","","","",""
"画册什","1","","","",""
"专有名词","1","","","",""
"殷实","1","","","",""
"介绍信","1","","","",""
"外借","1","","","",""
"倾家荡产","1","","","",""
"非授课","1","","","",""
"张佳玮","1","","","",""
"历朝","1","","","",""
"仕","1","","","",""
"显达","1","","","",""
"自上至下","1","","","",""
"朝廷","1","","","",""
"差打","1","","","",""
"字样","1","","","",""
"朕","1","","","",""
"教导人","1","","","",""
"优越感","1","","","",""
"当怪物","1","","","",""
"光宗耀祖","1","","","",""
"后继有人","1","","","",""
"美丽性感","1","","","",""
"变成性","1","","","",""
"冷淡","1","","","",""
"飞往","1","","","",""
"长途","1","","","",""
"机舱","1","","","",""
"熄灯","1","","","",""
"蹑手蹑脚","1","","","",""
"起身","1","","","",""
"排","1","","","",""
"排──","1","","","",""
"机场","1","","","",""
"候机","1","","","",""
"记本","1","","","",""
"谈笑","1","","","",""
"耐烦","1","","","",""
"坐下","1","","","",""
"虹桥","1","","","",""
"候车","1","","","",""
"短信","1","","","",""
"喧嚣","1","","","",""
"惟独","1","","","",""
"安宁","1","","","",""
"洲","1","","","",""
"现代化","1","","","",""
"轻声","1","","","",""
"细语","1","","","",""
"生怕","1","","","",""
"宁静","1","","","",""
"悲伤","1","","","",""
"平和","1","","","",""
"一段段","1","","","",""
"无可替代","1","","","",""
"讯息","1","","","",""
"夸","1","","","",""
"侵蚀","1","","","",""
"全球化","1","","","",""
"苛责","1","","","",""
"迫","1","","","",""
"过错","1","","","",""
"就此","1","","","",""
"疏远","1","","","",""
"松","1","","","",""
"许媒体","1","","","",""
"名城","1","","","",""
"炎帝","1","","","",""
"神农","1","","","",""
"故里","1","","","",""
"湖北省","1","","","",""
"州","1","","","",""
"市","1","","","",""
"宾馆","1","","","",""
"酒店","1","","","",""
"房间","1","","","",""
"全自动","1","","","",""
"麻将机","1","","","",""
"麻将桌","1","","","",""
"麻","1","","","",""
"随州","1","","","",""
"闻名","1","","","",""
"平米","1","","","",""
"幢","1","","","",""
"出租","1","","","",""
"电百贸","1","","","",""
"门庭冷落","1","","","",""
"斗","1","","","",""
"战况","1","","","",""
"津津乐道","1","","","",""
"愈演愈烈","1","","","",""
"出版界","1","","","",""
"总编辑","1","","","",""
"这话","1","","","",""
"笑谈","1","","","",""
"担忧","1","","","",""
"读课","1","","","",""
"去除","1","","","",""
"职称","1","","","",""
"投机","1","","","",""
"粗制滥造","1","","","",""
"以色情","1","","","",""
"少量","1","","","",""
"引进","1","","","",""
"习俗","1","","","",""
"甜","1","","","",""
"稍稍","1","","","",""
"起火","1","","","",""
"抢救什","1","","","",""
"严肃","1","","","",""
"抢救","1","","","",""
"贵重","1","","","",""
"乞丐","1","","","",""
"乞讨","1","","","",""
"衣食","1","","","",""
"忧","1","","","",""
"看报","1","","","",""
"美德","1","","","",""
"书刊","1","","","",""
"报刊","1","","","",""
"慷慨","1","","","",""
"持有","1","","","",""
"借书证","1","","","",""
"宗教","1","","","",""
"活动日","1","","","",""
"饭店","1","","","",""
"关门","1","","","",""
"停业","1","","","",""
"停运","1","","","",""
"班机","1","","","",""
"停飞","1","","","",""
"安息","1","","","",""
"祈祷","1","","","",""
"特许","1","","","",""
"营业","1","","","",""
"静悄悄","1","","","",""
"百分之一","1","","","",""
"两万","1","","","",""
"西欧","1","","","",""
"崇尚","1","","","",""
"丰厚","1","","","",""
"回报","1","","","",""
"人才济济","1","","","",""
"诺贝尔","1","","","",""
"获奖者","1","","","",""
"犹太","1","","","",""
"血统","1","","","",""
"恶劣","1","","","",""
"沙漠","1","","","",""
"巴勒斯坦","1","","","",""
"拉伯","1","","","",""
"绿洲","1","","","",""
"源源不断","1","","","",""
"出口","1","","","",""
"凭着","1","","","",""
"涉及","1","","","",""
"当之无愧","1","","","",""
"数不胜数","1","","","",""
"火柴","1","","","",""
"圆珠笔","1","","","",""
"物件","1","","","",""
"交换器","1","","","",""
"变压器","1","","","",""
"汽化器","1","","","",""
"显像管","1","","","",""
"尖端","1","","","",""
"据说","1","","","",""
"黄金时代","1","","","",""
"堪称","1","","","",""
"名副其实","1","","","",""
"区区","1","","","",""
"小国","1","","","",""
"服","1","","","",""
"植","1","","","",""
"推杯","1","","","",""
"搓","1","","","",""
"欢歌","1","","","",""
"劲舞","1","","","",""
"认认真真","1","","","",""
"现居","1","","","",""
"郎","1","","","",""
"遥远","1","","","",""
"名士","1","","","",""
"风范","1","","","",""
"撕烂","1","","","",""
"郎咸平","1","","","",""
"芦笛","1","","","",""
"宋怀常","1","","","",""
"愤青","1","","","",""
"桑兰","1","","","",""
"毁容","1","","","",""
"万延海","1","","","",""
"鸡蛋主义","1","","","",""
"茅于","1","","","",""
"怨气","1","","","",""
"林云海","1","","","",""
"回国","1","","","",""
"存续","1","","","",""
"何继业","1","","","",""
"奥巴马","1","","","",""
"胡星斗","1","","","",""
"一日","1","","","",""
"鸟巢","1","","","",""
"演唱会","1","","","",""
"鬼文子","1","","","",""
"没错","1","","","",""
"蹲","1","","","",""
"值钱","1","","","",""
"赵庆寺","1","","","",""
"风云人物","1","","","",""
"格丘山","1","","","",""
"人势","1","","","",""
"立","1","","","",""
"历史长河","1","","","",""
"随想","1","","","",""
"百家争鸣","1","","","",""
"视点","1","","","",""
"杂感","1","","","",""
"随谈","1","","","",""
"透视","1","","","",""
"纵横","1","","","",""
"点评","1","","","",""
"劳工","1","","","",""
"写真","1","","","",""
"广角","1","","","",""
"搜寻","1","","","",""
"洛杉矶","1","","","",""
"多伦多","1","","","",""
"温哥华","1","","","",""
"澳洲","1","","","",""
"软性","1","","","",""
"弱智","1","","","",""
"李佳","1","","","",""
"管理学","1","","","",""
"演变","1","","","",""
"鸟儿","1","","","",""
"翅膀","1","","","",""
"莎士比亚","1","","","",""
"苏东坡","1","","","",""
"知源","1","","","",""
"海文","1","","","",""
"共鸣","1","","","",""
"华夏","1","","","",""
"子孙","1","","","",""
"勤奋","1","","","",""
"儿女","1","","","",""
"书而乐","1","","","",""
"流传","1","","","",""
"志士","1","","","",""
"不解之缘","1","","","",""
"幸真","1","","","",""
"逝去","1","","","",""
"按摩","1","","","",""
"店","1","","","",""
"集体","1","","","",""
"笨蛋","1","","","",""
"设置率","1","","","",""
"覆盖率","1","","","",""
"研究所","1","","","",""
"最低点","1","","","",""
"称得上","1","","","",""
"客满","1","","","",""
"男女老少","1","","","",""
"不自由","1","","","",""
"读书少","1","","","",""
"相符","1","","","",""
"奇特","1","","","",""
"称自","1","","","",""
"野蛮人","1","","","",""
"尊称","1","","","",""
"古时","1","","","",""
"文化大革命","1","","","",""
"荒僻","1","","","",""
"发财","1","","","",""
"以及性","1","","","",""
"当局","1","","","",""
"启悟","1","","","",""
"物欲横流","1","","","",""
"中华民国","1","","","",""
"压制","1","","","",""
"意识形态","1","","","",""
"禁锢","1","","","",""
"封锁","1","","","",""
"民国史","1","","","",""
"民国","1","","","",""
"国民党","1","","","",""
"抗日卫国","1","","","",""
"战争史","1","","","",""
"蒋介石","1","","","",""
"宋美龄","1","","","",""
"好看","1","","","",""
"审批","1","","","",""
"稍微","1","","","",""
"规模化","1","","","",""
"个体群","1","","","",""
"建政","1","","","",""
"使命","1","","","",""
"工具化","1","","","",""
"里除","1","","","",""
"占卜","1","","","",""
"年青人","1","","","",""
"言情","1","","","",""
"漫画","1","","","",""
"合肥","1","","","",""
"教科","1","","","",""
"知识性目","1","","","",""
"消遣性","1","","","",""
"娱乐性","1","","","",""
"德州","1","","","",""
"蓝云","1","","","",""
"实用主义","1","","","",""
"般来说","1","","","",""
"求善","1","","","",""
"尤","1","","","",""
"忙忙碌碌","1","","","",""
"拚命","1","","","",""
"干活","1","","","",""
"出袖","1","","","",""
"珍版书","1","","","",""
"何清涟","1","","","",""
"数次","1","","","",""
"干线","1","","","",""
"车上","1","","","",""
"中国现代化陷阱","1","","","",""
"日文版","1","","","",""
"清涟","1","","","",""
"恶俗","1","","","",""
"书摊","1","","","",""
"化装","1","","","",""
"揭密","1","","","",""
"全面性","1","","","",""
"表彰","1","","","",""
"多姿多采","1","","","",""
"基点","1","","","",""
"生活会","1","","","",""
"丰富多彩","1","","","",""
"人生会","1","","","",""
"奔头","1","","","",""
"中需","1","","","",""
"画展","1","","","",""
"片面","1","","","",""
"有钱","1","","","",""
"奥秘","1","","","",""
"◇","1","","","",""
"集锦","1","","","",""
"热视","1","","","",""
"线索","1","","","",""
"爆料","1","","","",""
"选取","1","","","",""
"版面","1","","","",""
"脏话","1","","","",""
"流话","1","","","",""
"攻击","1","","","",""
"留言","1","","","",""
"纪元","1","","","",""
"天斗自取","1","","","",""
"灭亡","1","","","",""
"沈舟","1","","","",""
"前景","1","","","",""
"咖","1","","","",""
"云集","1","","","",""
"天斗","1","","","",""
"李正宽","1","","","",""
"中共斗天","1","","","",""
"战疫","1","","","",""
"几何","1","","","",""
"周晓辉","1","","","",""
"个性化","1","","","",""
"条款","1","","","",""
"定语","1","","","",""
"先是","1","","","",""
"扣除","1","","","",""
"北欧","1","","","",""
"旅居","1","","","",""
"院长","1","","","",""
"郝振省","1","","","",""
"的确","1","","","",""
"榜","1","","","",""
"国度","1","","","",""
"劝勉","1","","","",""
"貌似","1","","","",""
"当头一棒","1","","","",""
"打醒","1","","","",""
"诠释","1","","","",""
"侧卧","1","","","",""
"床榻","1","","","",""
"大烟","1","","","",""
"神态","1","","","",""
"烟枪","1","","","",""
"终日","1","","","",""
"甚者","1","","","",""
"殖民者","1","","","",""
"侵略者","1","","","",""
"摧残","1","","","",""
"尚且","1","","","",""
"难保","1","","","",""
"奢望","1","","","",""
"扫盲","1","","","",""
"习惯成自然","1","","","",""
"博学宝","1","","","",""
"预习","1","","","",""
"书写","1","","","",""
"一丝不苟","1","","","",""
"课心","1","","","",""
"马马虎虎","1","","","",""
"丢三拉四","1","","","",""
"学识","1","","","",""
"初乳","1","","","",""
"精粹","1","","","",""
"体力","1","","","",""
"自欺欺人","1","","","",""
"欺世盗名","1","","","",""
"良辰","1","","","",""
"静夜","1","","","",""
"一行","1","","","",""
"科长","1","","","",""
"收红","1","","","",""
"攒","1","","","",""
"红包","1","","","",""
"高层","1","","","",""
"放开","1","","","",""
"废柴说史","1","","","",""
"雷军","1","","","",""
"牛","1","","","",""
"认怂","1","","","",""
"跪","1","","","",""
"互联","1","","","",""
"老杜","1","","","",""
"背锅侠","1","","","",""
"户","1","","","",""
"虚假","1","","","",""
"诉讼","1","","","",""
"药房","1","","","",""
"萌宠","1","","","",""
"一对","1","","","",""
"前线","1","","","",""
"拥抱","1","","","",""
"天眷顾","1","","","",""
"尘君","1","","","",""
"国六","1","","","",""
"喷水","1","","","",""
"仪表盘","1","","","",""
"潇洒","1","","","",""
"弟","1","","","",""
"忍","1","","","",""
"北海","1","","","",""
"舅舅","1","","","",""
"六亲不认","1","","","",""
"柠重","1","","","",""
"字母","1","","","",""
"自亲","1","","","",""
"儿媳妇","1","","","",""
"真信","1","","","",""
"小青桔","1","","","",""
"前锋","1","","","",""
"球","1","","","",""
"活塞三分压","1","","","",""
"哨","1","","","",""
"绝杀","1","","","",""
"勇士","1","","","",""
"克莱","1","","","",""
"神","1","","","",""
"板普尔","1","","","",""
"国际化","1","","","",""
"笑话","1","","","",""
"维纳斯","1","","","",""
"眼泪","1","","","",""
"春季","1","","","",""
"发动","1","","","",""
"大规模","1","","","",""
"攻势","1","","","",""
"尘埃落定","1","","","",""
"国安","1","","","",""
"带走","1","","","",""
"小鬼头","1","","","",""
"浙江","1","","","",""
"盒","1","","","",""
"布洛芬","1","","","",""
"抗原","1","","","",""
"骑手","1","","","",""
"执法","1","","","",""
"无偿","1","","","",""
"献血","1","","","",""
"倡议书","1","","","",""
"蓝领","1","","","",""
"半数","1","","","",""
"决赛","1","","","",""
"海流","1","","","",""
"年号","1","","","",""
"融资","1","","","",""
"发放","1","","","",""
"消费券","1","","","",""
"使用期","1","","","",""
"覆盖","1","","","",""
"新春","1","","","",""
"南方","1","","","",""
"都市","1","","","",""
"港珠","1","","","",""
"澳","1","","","",""
"大桥","1","","","",""
"巴士","1","","","",""
"实名制","1","","","",""
"购票","1","","","",""
"大湾区","1","","","",""
"全省","1","","","",""
"供应","1","","","",""
"退烧","1","","","",""
"水电","1","","","",""
"告急","1","","","",""
"贵州","1","","","",""
"电解铝","1","","","",""
"轮","1","","","",""
"停槽","1","","","",""
"负荷","1","","","",""
"西蒙斯","1","","","",""
"时隔","1","","","",""
"命中","1","","","",""
"罚球","1","","","",""
"商报","1","","","",""
"宝库","1","","","",""
"福石","1","","","",""
"高福石","1","","","",""
"谷青","1","","","",""
"新鲜事","1","","","",""
"财道","1","","","",""
"趣事","1","","","",""
"镜","1","","","",""
"古今","1","","","",""
"马庆云","1","","","",""
"影音","1","","","",""
"明史","1","","","",""
"喜文","1","","","",""
"肖博","1","","","",""
"草莓","1","","","",""
"秀爱","1","","","",""
"秀","1","","","",""
"注度","1","","","",""
"装裱师","1","","","",""
"拆","1","","","",""
"法院","1","","","",""
"旁听","1","","","",""
"庭审","1","","","",""
"核约会","1","","","",""
"学车","1","","","",""
"吐","1","","","",""
"流泪","1","","","",""
"复产","1","","","",""
"复工","1","","","",""
"晋黑","1","","","",""
"莲花","1","","","",""
"丰收","1","","","",""
"传恋","1","","","",""
"贝嫂","1","","","",""
"亏损","1","","","",""
"巨额","1","","","",""
"债务","1","","","",""
"小贝","1","","","",""
"密友","1","","","",""
"董事","1","","","",""
"瓜","1","","","",""
"猛","1","","","",""
"恋情","1","","","",""
"援助","1","","","",""
"数亿","1","","","",""
"翻脸不认人","1","","","",""
"庭妇女","1","","","",""
"启","1","","","",""
"南宋","1","","","",""
"续命","1","","","",""
"仇富","1","","","",""
"崩","1","","","",""
"科幻","1","","","",""
"迷幻史","1","","","",""
"荒潮","1","","","",""
"病史","1","","","",""
"人生算法","1","","","",""
"如上","1","","","",""
"纸质感","1","","","",""
"旅途","1","","","",""
"忍受","1","","","",""
"沉重","1","","","",""
"行李","1","","","",""
"持书","1","","","",""
"字典","1","","","",""
"注释","1","","","",""
"播放器","1","","","",""
"总监","1","","","",""
"少有","1","","","",""
"拥护者","1","","","",""
"特例","1","","","",""
"天堂","1","","","",""
"书相","1","","","",""
"轻便","1","","","",""
"标注","1","","","",""
"看书但","1","","","",""
"脑力劳动","1","","","",""
"日日","1","","","",""
"别有生趣","1","","","",""
"动人","1","","","",""
"公交","1","","","",""
"午饭","1","","","",""
"蜗牛","1","","","",""
"钦佩","1","","","",""
"偷偷","1","","","",""
"溜走","1","","","",""
"伸","1","","","",""
"尚方宝剑","1","","","",""
"手前","1","","","",""
"猎物","1","","","",""
"挥舞","1","","","",""
"剑","1","","","",""
"热血","1","","","",""
"流过","1","","","",""
"血","1","","","",""
"冷宫","1","","","",""
"大半年","1","","","",""
"落","1","","","",""
"灰","1","","","",""
"引发","1","","","",""
"两三","1","","","",""
"毕业季","1","","","",""
"寝室","1","","","",""
"发怔","1","","","",""
"注定","1","","","",""
"恶战","1","","","",""
"原著","1","","","",""
"查词","1","","","",""
"未曾","1","","","",""
"人道主义","1","","","",""
"重重","1","","","",""
"恐怕","1","","","",""
"看重","1","","","",""
"天上","1","","","",""
"肥肉","1","","","",""
"囤","1","","","",""
"盘","1","","","",""
"下文","1","","","",""
"撇","1","","","",""
"情怀","1","","","",""
"装逼","1","","","",""
"沉没","1","","","",""
"输","1","","","",""
"赌","1","","","",""
"心中","1","","","",""
"窃喜","1","","","",""
"宝物","1","","","",""
"在意","1","","","",""
"双手","1","","","",""
"遇见","1","","","",""
"各式","1","","","",""
"弹窗","1","","","",""
"亲身","1","","","",""
"某个","1","","","",""
"好久","1","","","",""
"最初","1","","","",""
"华盛顿","1","","","",""
"语言学","1","","","",""
"费里斯","1","","","",""
"贾布尔","1","","","",""
"环球科学","1","","","",""
"表明","1","","","",""
"千篇一律","1","","","",""
"装帧","1","","","",""
"触感","1","","","",""
"墨香","1","","","",""
"划线","1","","","",""
"联想","1","","","",""
"立马","1","","","",""
"高效学","1","","","",""
"白","1","","","",""
"群里","1","","","",""
"发起","1","","","",""
"华尔街","1","","","",""
"虎头蛇尾","1","","","",""
"时间简史","1","","","",""
"卡尼曼","1","","","",""
"这儿","1","","","",""
"模糊","1","","","",""
"早先","1","","","",""
"放过","1","","","",""
"劲囤","1","","","",""
"心力交瘁","1","","","",""
"好在","1","","","",""
"自然而然","1","","","",""
"身患","1","","","",""
"囤积几百几千","1","","","",""
"简称","1","","","",""
"印刷品","1","","","",""
"印刷书","1","","","",""
"容纳","1","","","",""
"装入","1","","","",""
"轻巧","1","","","",""
"纤细","1","","","",""
"离线","1","","","",""
"事先","1","","","",""
"迫使","1","","","",""
"额外","1","","","",""
"同行","1","","","",""
"协作","1","","","",""
"扩增","1","","","",""
"指向","1","","","",""
"三维","1","","","",""
"前列","1","","","",""
"发音","1","","","",""
"书签","1","","","",""
"嵌","1","","","",""
"砍伐","1","","","",""
"碳足迹","1","","","",""
"前期","1","","","",""
"包装","1","","","",""
"运输","1","","","",""
"断购","1","","","",""
"阻止","1","","","",""
"粘贴","1","","","",""
"调节","1","","","",""
"粘","1","","","",""
"强光","1","","","",""
"伤害","1","","","",""
"兼容性","1","","","",""
"兼容","1","","","",""
"陈旧","1","","","",""
"电池","1","","","",""
"运行","1","","","",""
"时地","1","","","",""
"限度","1","","","",""
"充电站","1","","","",""
"充","1","","","",""
"电线","1","","","",""
"丢失","1","","","",""
"挂","1","","","",""
"内部","1","","","",""
"灰尘","1","","","",""
"牺牲品","1","","","",""
"摔","1","","","",""
"可靠","1","","","",""
"故障","1","","","",""
"设备会","1","","","",""
"万一","1","","","",""
"更换","1","","","",""
"气味","1","","","",""
"书皮","1","","","",""
"数字化","1","","","",""
"局限性","1","","","",""
"书怎","1","","","",""
"长处","1","","","",""
"务必","1","","","",""
"出处","1","","","",""
"免责","1","","","",""
"正确性","1","","","",""
"冒犯","1","","","",""
"权益","1","","","",""
"核实","1","","","",""
"补贴","1","","","",""
"剖腹产","1","","","",""
"克利亚","1","","","",""
"市场经济","1","","","",""
"镜面","1","","","",""
"太阳镜","1","","","",""
"三胎","1","","","",""
"亚索兰托","1","","","",""
"争议性","1","","","",""
"信用社","1","","","",""
"工作权","1","","","",""
"房东","1","","","",""
"墨西哥","1","","","",""
"津巴布韦","1","","","",""
"阿富汗","1","","","",""
"新西兰","1","","","",""
"阿尔及利亚","1","","","",""
"安道尔","1","","","",""
"阿尔巴尼亚","1","","","",""
"安哥拉","1","","","",""
"安提瓜和巴布达","1","","","",""
"阿根廷","1","","","",""
"越南","1","","","",""
"阿联酋","1","","","",""
"经商","1","","","",""
"摩洛哥","1","","","",""
"亚美尼亚","1","","","",""
"卢森堡","1","","","",""
"阿塞拜疆","1","","","",""
"巴哈马","1","","","",""
"泰国","1","","","",""
"确性","1","","","",""
"享内","1","","","",""
"存和","1","","","",""
"德尔塔","1","","","",""
"变体","1","","","",""
"命名","1","","","",""
"进程","1","","","",""
"线程","1","","","",""
"琼备","1","","","",""
"漏洞","1","","","",""
"精要","1","","","",""
"防线","1","","","",""
"档案","1","","","",""
"衰落","1","","","",""
"防","1","","","",""
"收费版","1","","","",""
"实话","1","","","",""
"当年","1","","","",""
"黑防","1","","","",""
"安全客","1","","","",""
"费劲","1","","","",""
"应用逆向工程","1","","","",""
"翻翻","1","","","",""
"突","1","","","",""
"显出","1","","","",""
"自动","1","","","",""
"百分比","1","","","",""
"回头","1","","","",""
"出售","1","","","",""
"多次","1","","","",""
"该买","1","","","",""
"币","1","","","",""
"非技术类","1","","","",""
"三国志","1","","","",""
"合照","1","","","",""
"梦想","1","","","",""
"风云","1","","","",""
"互","1","","","",""
"签到","1","","","",""
"负重","1","","","",""
"书节","1","","","",""
"上边","1","","","",""
"词典","1","","","",""
"辐射","1","","","",""
"书香气","1","","","",""
"纸质版","1","","","",""
"羁","1","","","",""
"羁​","1","","","",""
"私聊","1","","","",""
"强正","1","","","",""
"弱相关","1","","","",""
"关联性","1","","","",""
"早餐店","1","","","",""
"炒粉","1","","","",""
"油","1","","","",""
"粉","1","","","",""
"口味","1","","","",""
"疯狂","1","","","",""
"两回事","1","","","",""
"再说","1","","","",""
"盈利","1","","","",""
"组装","1","","","",""
"正规","1","","","",""
"挑书","1","","","",""
"查评分","1","","","",""
"点开","1","","","",""
"学习法","1","","","",""
"教代","1","","","",""
"循环往复","1","","","",""
"分为","1","","","",""
"解析","1","","","",""
"瞬间","1","","","",""
"随处","1","","","",""
"漫游","1","","","",""
"虫","1","","","",""
"啥用","1","","","",""
"没意思","1","","","",""
"频～","1","","","",""
"迎","1","","","",""
"高温","1","","","",""
"击","1","","","",""
"混","1","","","",""
"罚","1","","","",""
"欧青赛","1","","","",""
"战平","1","","","",""
"罗马尼亚","1","","","",""
"队","1","","","",""
"晋级","1","","","",""
"半决赛","1","","","",""
"市长","1","","","",""
"冰毒","1","","","",""
"滥用","1","","","",""
"头号","1","","","",""
"毒品","1","","","",""
"贩毒","1","","","",""
"制造业","1","","","",""
"抢人","1","","","",""
"工厂","1","","","",""
"布局","1","","","",""
"一二线","1","","","",""
"图集","1","","","",""
"刘佩琦","1","","","",""
"闭馆","1","","","",""
"海南","1","","","",""
"街头","1","","","",""
"铺开","1","","","",""
"建造","1","","","",""
"可有可无","1","","","",""
"金鸡岭街","1","","","",""
"交叉口处","1","","","",""
"文教","1","","","",""
"医药","1","","","",""
"编码","1","","","",""
"看上去","1","","","",""
"八九","1","","","",""
"孙女","1","","","",""
"商铺","1","","","",""
"过路","1","","","",""
"路段","1","","","",""
"散步","1","","","",""
"海螺","1","","","",""
"馨苑","1","","","",""
"新风街","1","","","",""
"榆亚路","1","","","",""
"院内","1","","","",""
"围观","1","","","",""
"门前","1","","","",""
"感应区","1","","","",""
"感应","1","","","",""
"选定","1","","","",""
"此键","1","","","",""
"航天","1","","","",""
"自助机","1","","","",""
"交押金","1","","","",""
"元押金","1","","","",""
"女士","1","","","",""
"生意经营者","1","","","",""
"上什","1","","","",""
"馆长","1","","","",""
"借阅量","1","","","",""
"原先","1","","","",""
"后期","1","","","",""
"吴雪君","1","","","",""
"纠错","1","","","",""
"薛","1","","","",""
"涛","1","","","",""
"热帖","1","","","",""
"熟客","1","","","",""
"罪","1","","","",""
"需规","1","","","",""
"规避","1","","","",""
"游离感","1","","","",""
"坚守","1","","","",""
"变动","1","","","",""
"骑","1","","","",""
"共享","1","","","",""
"单车","1","","","",""
"炫图","1","","","",""
"象牙塔","1","","","",""
"桑拿天","1","","","",""
"杨梅","1","","","",""
"好吃","1","","","",""
"热词","1","","","",""
"录取","1","","","",""
"分数线","1","","","",""
"高空","1","","","",""
"抛物","1","","","",""
"新晃","1","","","",""
"操场","1","","","",""
"埋尸案","1","","","",""
"古董","1","","","",""
"刷单","1","","","",""
"气象台","1","","","",""
"河北","1","","","",""
"张家口","1","","","",""
"草原","1","","","",""
"天路","1","","","",""
"西线","1","","","",""
"全线","1","","","",""
"女篮","1","","","",""
"篮球","1","","","",""
"世界杯","1","","","",""
"三伏天","1","","","",""
"监狱","1","","","",""
"放生","1","","","",""
"琥珀","1","","","",""
"还原","1","","","",""
"一亿","1","","","",""
"海岸","1","","","",""
"河南","1","","","",""
"济源","1","","","",""
"小浪底","1","","","",""
"开闸","1","","","",""
"泄洪","1","","","",""
"货车","1","","","",""
"摩托车","1","","","",""
"相撞","1","","","",""
"死亡","1","","","",""
"新华社","1","","","",""
"官网","1","","","",""
"链","1","","","",""
"顾问","1","","","",""
"看书怎","1","","","",""
"妨养","1","","","",""
"起床","1","","","",""
"积少成多","1","","","",""
"噢","1","","","",""
"介质","1","","","",""
"声书","1","","","",""
"长途路","1","","","",""
"一鼓作气","1","","","",""
"拖拖拉拉","1","","","",""
"全神贯注","1","","","",""
"飞跃式","1","","","",""
"搭","1","","","",""
"书悦","1","","","",""
"泻","1","","","",""
"嗨","1","","","",""
"儿会","1","","","",""
"不止","1","","","",""
"俞敏","1","","","",""
"洪面","1","","","",""
"放到","1","","","",""
"考察书","1","","","",""
"侧面","1","","","",""
"求知欲","1","","","",""
"考察者","1","","","",""
"契合度","1","","","",""
"偏偏","1","","","",""
"此次","1","","","",""
"对方","1","","","",""
"古文","1","","","",""
"古诗词","1","","","",""
"文言","1","","","",""
"惊喜","1","","","",""
"大饥","1","","","",""
"食法","1","","","",""
"细思","1","","","",""
"史官","1","","","",""
"草草","1","","","",""
"几笔带过","1","","","",""
"唐太宗","1","","","",""
"灭","1","","","",""
"突厥","1","","","",""
"俘虏","1","","","",""
"长安","1","","","",""
"天太宗","1","","","",""
"助兴","1","","","",""
"烘托","1","","","",""
"太宗","1","","","",""
"武功","1","","","",""
"宗","1","","","",""
"修复","1","","","",""
"宗杀","1","","","",""
"亲兄弟","1","","","",""
"吃莲子","1","","","",""
"有口","1","","","",""
"精益创业实战","1","","","",""
"前前后后","1","","","",""
"一共","1","","","",""
"全程","1","","","",""
"征求","1","","","",""
"初期","1","","","",""
"可操作性","1","","","",""
"卖点","1","","","",""
"弥漫","1","","","",""
"快餐","1","","","",""
"扣分","1","","","",""
"照样","1","","","",""
"留下","1","","","",""
"博得","1","","","",""
"虚","1","","","",""
"讲讲","1","","","",""
